full_name,language,count,percentage
pdp10/sbpipe,Shell,5364.0,0.2206452186131765
warelab/sciapps,Shell,32.0,0.00474357282940778
pharmbio/sciluigi,Shell,229.0,0.6129714392783533
scipipe/scipipe,Shell,999.0,0.4104607925714403
shiyonglu/SecDATAVIEW,Shell,42463.0,3.231578034127802
SeldonIO/seldon-core,Shell,103989.0,1.4972633897223018
HadoopGenomics/SeqPig,Shell,16886.0,6.76040323807541
SeqWare/seqware,Shell,17786.0,0.30075610076969617
MG-RAST/Skyport2,Shell,18148.0,16.00804459812293
snakemake/snakemake,Shell,6579.0,0.12005691343693983
vatlab/sos,Shell,6083.0,0.24302545315078122
apache/spark,Shell,264993.0,0.36301120571219936
sartography/SpiffWorkflow,Shell,1423.0,0.14068813602555522
spring-cloud/spring-cloud-dataflow,Shell,112403.0,1.7135102561675195
InformaticsMatters/squonk,Shell,29789.0,0.9497538177144758
ratt-ru/Stimela,Shell,2392.0,0.7404976689182915
petehague/Stoa,Shell,277.0,0.1604178973093807
sailthru/stolos,Shell,2837.0,1.1177388344312416
apache/storm,Shell,28651.0,0.17427930419424245
alpha-unito/streamflow,Shell,3388.0,0.24030618469246767
apache/streampipes,Shell,61074.0,0.6023018118462158
brexhq/substation,Shell,5609.0,0.798202372549466
open-research/sumatra,Shell,35759.0,4.793046135699541
uzh/sushi,Shell,2606.0,0.2589088076683106
swift-lang/swift-k,Shell,373931.0,4.595977163365515
apache/systemds,Shell,329435.0,1.4640437676803166
ropensci/targets,Shell,3516.0,0.22276865449886873
go-task/task,Shell,13305.0,5.166508752582284
tektoncd/pipeline,Shell,38423.0,0.7203852353930893
temporalio/temporal,Shell,21419.0,0.16374351980758398
Texera/texera,Shell,3222.0,0.04716527476407482
apache/tez,Shell,36346.0,0.3037902484884876
genome/gms,Shell,117871.0,25.15418464598352
4dn-dcic/tibanna,Shell,51941.0,5.397263804114477
DataBiosphere/toil,Shell,9497.0,0.26931293016835106
EpistasisLab/tpot,Shell,3355.0,0.5677779658148587
yigbt/uap,Shell,62563.0,4.5435465269970745
UNICORE-EU/uftp,Shell,23467.0,2.7371136846353292
ugeneunipro/ugene,Shell,72492.0,0.23247142017679526
VisTrails/VisTrails,Shell,26542.0,0.1271788640247017
volcano-sh/volcano,Shell,84176.0,3.9587960887982567
VoltDB/voltdb,Shell,481233.0,0.8916547560543737
VowpalWabbit/vowpal_wabbit,Shell,27446.0,0.33447656903036527
klugem/watchdog,Shell,89312.0,4.533360133921728
openwdl/wdl,Shell,3994.0,0.09200077028186235
candlecorp/wick,Shell,12574.0,0.718909069494734
KnowledgeCaptureAndDiscovery/wings,Shell,3865.0,0.18452633307743135
aitgon/wopmars,Shell,1526.0,0.4487773317452615
ChrisSuess/Project-Xbow,Shell,5139.0,1.2821344457307093
NrgXnat/xnat-pipeline-engine,Shell,8476.0,5.091271676647786
muccg/yabi,Shell,34794.0,0.28619895721714655
picanumber/yapp,Shell,1050.0,2.164368313647888
yawlfoundation/yawl,Shell,185.0,0.002224977720155532
yesworkflow-org/yw-prototypes,Shell,377.0,0.05415445079199088
camunda/zeebe,Shell,24256.0,0.15661139834750956
zenml-io/zenml,Shell,10599.0,0.1645324331007774
zincware/ZnFlow,Shell,118.0,0.040372107663515594
samuell/zymake-mirror,Shell,1368.0,0.8104793558821962
StackStorm/st2,Makefile,74907.0,1.0699213231390357
ornladios/ADIOS2,Makefile,8100.0,0.08486489142584856
alibaba/Alink,Makefile,634.0,0.00213923728632554
Matts966/alphasql,Makefile,5427.0,4.332761167218874
amundsen-io/amundsen,Makefile,4759.0,0.08411390709186815
intel-analytics/analytics-zoo,Makefile,11724.0,0.035729427663573364
artefactual/archivematica,Makefile,14102.0,0.29852465061692696
argoproj/argo-workflows,Makefile,35576.0,0.8106952710050196
arteria-project/arteria-packs,Makefile,1334.0,5.997931747673216
arvados/arvados,Makefile,6051.0,0.0612063012448518
facebook/Ax,Makefile,7466.0,0.1102603405251647
argonne-lcf/balsam,Makefile,1268.0,0.09906126173422833
bentoml/BentoML,Makefile,2387.0,0.1162498490261701
BioDepot/BioDepot-workflow-builder,Makefile,24392.0,0.2813492398541487
evoldoers/biomake,Makefile,10403.0,6.200898871046577
python-bonobo/bonobo,Makefile,7020.0,2.017154432998578
onnovalkering/brane,Makefile,2044.0,0.41809936610081433
uber/cadence,Makefile,34060.0,0.25215352136908553
cooperative-computing-lab/cctools,Makefile,53755.0,0.4039873715148433
cgat-developers/ruffus,Makefile,476.0,0.04185373351129963
genepi/cloudgene,Makefile,293.0,0.03285022204732002
mlcommons/ck,Makefile,580.0,0.012351623461184704
bsc-wdc/compss,Makefile,24861.0,0.17949330342187403
cortexlabs/cortex,Makefile,14893.0,0.42324641051917805
common-workflow-language/cwltool,Makefile,8304.0,0.5874517089086231
caicloud/cyclone,Makefile,10710.0,0.8442244328482917
chanzuckerberg/czid-dag,Makefile,221.0,0.0380349853023179
chanzuckerberg/czid-workflows,Makefile,4204.0,0.38264621153854905
dagster-io/dagster,Makefile,5591.0,0.028852192093157647
ICRAR/daliuge,Makefile,543.0,0.020762190330784136
datahq/dataflows,Makefile,614.0,0.23832813203533776
datahub-project/datahub,Makefile,1143.0,0.0069079459691047404
datalad/datalad,Makefile,2025.0,0.04806342378197197
datashim-io/datashim,Makefile,23406.0,9.290380966745786
dbt-labs/dbt-core,Makefile,5275.0,0.09425757817526978
dspinellis/dgsh,Makefile,15150.0,2.116418377496396
treasure-data/digdag,Makefile,980.0,0.022717610367019223
dotmesh-io/dotmesh,Makefile,2457.0,0.19397363316483338
Factual/drake,Makefile,6638.0,2.815288569198928
ParkerLab/drmr,Makefile,1684.0,2.365268199502788
frobnitzem/dwork,Makefile,119.0,0.14688637906560514
enso-org/enso,Makefile,824.0,0.004340609983181717
jorvis/ergatis,Makefile,6340.0,0.08517728496463732
tschiex/eugene,Makefile,89703.0,3.815739548115845
materialsproject/fireworks,Makefile,5577.0,0.38100456221708173
fission/fission-workflows,Makefile,1421.0,0.24251133198623778
druths/xp,Makefile,121.0,0.09862576007042369
apache/flink,Makefile,5134.0,0.004669594237273216
flyteorg/flyte,Makefile,8521.0,4.680196633070607
frictionlessdata/datapackage-pipelines,Makefile,2416.0,0.9753970625045418
galaxyproject/galaxy,Makefile,13036.0,0.0496485393004408
gc3pie/gc3pie,Makefile,311.0,0.008320233201957475
funcx-faas/funcX,Makefile,1123.0,0.13022146926460237
apple/turicreate,Makefile,5746.0,0.025380758867021652
great-expectations/great_expectations,Makefile,657.0,0.0035188384255442177
h2oai/h2o-3,Makefile,45479.0,0.05809323267041597
hstreamdb/hstream,Makefile,5587.0,0.23480719290879756
hyperflow-wms/hyperflow,Makefile,698.0,0.20754228897141686
joblib/joblib,Makefile,363.0,0.05442866396372621
alpha-unito/jupyter-workflow,Makefile,530.0,0.23965417450441326
kedro-org/kedro,Makefile,1732.0,0.09177359898222442
hammerlab/ketrew,Makefile,863.0,0.10476733881247496
gijzelaerr/kliko,Makefile,1113.0,2.546619379933646
kubeflow/kubeflow,Makefile,57931.0,2.656199778722616
lf-edge/ekuiper,Makefile,12039.0,0.360399681720291
kurator-org/kurator-akka,Makefile,2830.0,0.5932652860146618
treeverse/lakeFS,Makefile,14074.0,0.310356157617001
LLNL/maestrowf,Makefile,682.0,0.16656693817240412
mara/mara-pipelines,Makefile,861.0,0.3381602667577853
martian-lang/martian,Makefile,8658.0,0.5086089914174436
MD-Studio/MDStudio,Makefile,6901.0,0.7543090491945912
LLNL/merlin,Makefile,9001.0,1.4123690957762303
combust/mleap,Makefile,1756.0,0.09781552749084234
Netflix/conductor,Makefile,253.0,0.00536385714331145
nextflow-io/nextflow,Makefile,4790.0,0.06651597119289104
ngless-toolkit/ngless,Makefile,4064.0,0.5352143096077817
BauerLab/ngsane,Makefile,1754.0,0.05524259815324688
nipy/nipype,Makefile,2595.0,0.03948645393992642
omegaml/omegaml,Makefile,3410.0,0.2223029147758424
apache/oodt,Makefile,1135.0,0.015915180361761164
OphidiaBigData/ophidia-analytics-framework,Makefile,55608.0,0.6038378363997765
orchest/orchest,Makefile,1529.0,0.04294277965888435
pachyderm/pachyderm,Makefile,25485.0,0.4100774955552813
Parsl/parsl,Makefile,4561.0,0.3961711848654095
pegasus-isi/pegasus,Makefile,9470.0,0.05537534690725179
pinterest/pinball,Makefile,1016.0,0.04839189816744264
pipelinedb/pipelinedb,Makefile,2098.0,0.1494292415504459
prestodb/presto,Makefile,17091.0,0.031169460428572694
texttheater/produce,Makefile,92.0,0.14524098953317652
nipype/pydra,Makefile,478.0,0.04445428184014687
PacificBiosciences/pypeFLOW,Makefile,678.0,0.048297237440759304
quiltdata/quilt,Makefile,421.0,0.008147252788934288
ray-project/ray,Makefile,234.0,0.0006980964818264305
insitro/redun,Makefile,1656.0,0.10184226257100054
richfitz/remake,Makefile,675.0,0.253151264443686
faust-streaming/faust,Makefile,6915.0,0.3155373032169747
tonyfischetti/sake,Makefile,502.0,0.317289763928831
pdp10/sbpipe,Makefile,1268.0,0.05215848941116849
SeldonIO/seldon-core,Makefile,104311.0,1.501899637897499
hubzero/simtool,Makefile,2274.0,1.6581595449905209
snakemake/snakemake,Makefile,4400.0,0.08029342135925449
apache/spark,Makefile,2379.0,0.003258967815713329
sartography/SpiffWorkflow,Makefile,2520.0,0.24914553955333743
ratt-ru/Stimela,Makefile,4543.0,1.4063883402574406
apache/storm,Makefile,1522.0,0.0092580747961201
alpha-unito/streamflow,Makefile,676.0,0.04794775113698588
apache/streampipes,Makefile,1838.0,0.01812605577125036
swift-lang/swift-k,Makefile,17428.0,0.21420713982829506
apache/systemds,Makefile,1554.0,0.006906139344560269
tektoncd/pipeline,Makefile,6116.0,0.11466767560222091
temporalio/temporal,Makefile,25385.0,0.19406271302654274
genome/gms,Makefile,29675.0,6.3327742139250605
4dn-dcic/tibanna,Makefile,953.0,0.09902759679869655
DataBiosphere/toil,Makefile,16535.0,0.46889431402902865
UNICORE-EU/uftp,Makefile,5450.0,0.6356700720698234
VisTrails/VisTrails,Makefile,768.0,0.003679955073881807
volcano-sh/volcano,Makefile,6370.0,0.29958100985607417
VowpalWabbit/vowpal_wabbit,Makefile,18848.0,0.2296951968623597
openwdl/wdl,Makefile,2444.0,0.05629691601624226
whylabs/whylogs,Makefile,8265.0,0.11140932595133657
camunda/zeebe,Makefile,3022.0,0.019511858748605455
StackStorm/st2,Starlark,50918.0,0.7272785444830714
Matts966/alphasql,Starlark,6293.0,5.024150732505688
bentoml/BentoML,Starlark,17580.0,0.8561677192627022
dataform-co/dataform,Starlark,83447.0,10.438978256871897
dotmesh-io/dotmesh,Starlark,346.0,0.02731578228532045
martian-lang/martian,Starlark,80236.0,4.713415458000693
ray-project/ray,Starlark,403409.0,1.2034974514406773
SeldonIO/seldon-core,Starlark,10264.0,0.1477840101559752
spring-cloud/spring-cloud-dataflow,Starlark,13954.0,0.21271960814712745
StackStorm/st2,PowerShell,856.0,0.012226529598128541
ornladios/ADIOS2,PowerShell,8924.0,0.09349806062768798
facebook/Ax,PowerShell,846.0,0.012494005904673098
python-bonobo/bonobo,PowerShell,7195.0,2.06743962185538
datalad/datalad,PowerShell,448.0,0.01063329079225849
Azure/durabletask,PowerShell,8880.0,0.2713484459342805
enso-org/enso,PowerShell,1038.0,0.005467904323474056
kubeflow/kubeflow,PowerShell,7883.0,0.36144418110632276
OpenLineage/OpenLineage,PowerShell,925.0,0.03970926805730669
pypyr/pypyr,PowerShell,284.0,0.017557308538786814
ray-project/ray,PowerShell,1854.0,0.005531072125240179
apache/spark,PowerShell,5947.0,0.008146734594387209
petehague/Stoa,PowerShell,320.0,0.185320314581234
apache/storm,PowerShell,3518.0,0.021399413359231612
go-task/task,PowerShell,1992.0,0.7735201379288921
candlecorp/wick,PowerShell,3335.0,0.19067613701009525
StackStorm/st2,JavaScript,444.0,0.006341798062580692
apache/airavata,JavaScript,404261.0,0.8111607383282112
apache/airflow,JavaScript,164314.0,0.5649276971348882
amundsen-io/amundsen,JavaScript,4214.0,0.0744811944705048
artefactual/archivematica,JavaScript,341567.0,7.230617595892205
argoproj/argo-workflows,JavaScript,3660.0,0.08340298774112807
arteria-project/arteria-packs,JavaScript,1106.0,4.972797985702082
arvados/arvados,JavaScript,443233.0,4.483333749737135
MG-RAST/AWE,JavaScript,139991.0,9.071721754998515
facebook/Ax,JavaScript,36889.0,0.5447888697606217
azkaban/azkaban,JavaScript,606639.0,8.801994410091725
big-data-processor/bd-processor,JavaScript,210186.0,26.093595594333017
pcingola/bds,JavaScript,1068.0,0.0452596070720255
apache/beam,JavaScript,122178.0,0.179552431858384
bentoml/BentoML,JavaScript,1383.0,0.06735380863141736
ccwang002/biocloud-server-kai,JavaScript,11108.0,5.2977226660307615
BioDepot/BioDepot-workflow-builder,JavaScript,786726.0,9.074481882317768
bionode/bionode-watermill,JavaScript,102788.0,95.44006908142137
biopet/biopet,JavaScript,150654.0,4.948796996309442
liyao001/BioQueue,JavaScript,100712.0,12.294095386906578
python-bonobo/bonobo,JavaScript,7411.0,2.12950591210149
chipster/chipster,JavaScript,581878.0,9.886292296334934
mesos/chronos,JavaScript,54723.0,13.469083355074996
ckan/ckan,JavaScript,410692.0,7.4523364173941316
Autodesk/cloud-compute-cannon,JavaScript,21305.0,2.071173311660788
genepi/cloudgene,JavaScript,119386.0,13.38517614109675
CloudSlang/cloud-slang,JavaScript,795.0,0.024502076204230814
mlcommons/ck,JavaScript,17.0,0.00036203034282782754
bsc-wdc/compss,JavaScript,16906.0,0.12205920066168706
tburdett/Conan2,JavaScript,81143.0,13.138098753918293
pasculescu/CoreFlow,JavaScript,942320.0,70.2192077462296
Mizzou-CBMI/COSMOS2,JavaScript,27865.0,7.094627280643239
AgnostiqHQ/covalent,JavaScript,703233.0,33.860704791556024
yuch7/cwlexec,JavaScript,47696.0,3.654846295843624
common-workflow-language/cwltool,JavaScript,1240.0,0.08772159429753043
caicloud/cyclone,JavaScript,362374.0,28.564424335104288
thieman/dagobah,JavaScript,242078.0,20.515693262088284
dagster-io/dagster,JavaScript,48524.0,0.2504066838004617
ICRAR/daliuge,JavaScript,522023.0,19.960112123475003
dataform-co/dataform,JavaScript,32468.0,4.061652858031047
datahub-project/datahub,JavaScript,211786.0,1.2799704680777049
shiyonglu/DATAVIEW,JavaScript,180862.0,19.03237551642348
treasure-data/digdag,JavaScript,43351.0,1.004929721449643
dotmesh-io/dotmesh,JavaScript,547.0,0.04318419916205285
apache/drill,JavaScript,83288.0,0.22978466461048272
LANL-Bioinformatics/EDGE,JavaScript,643316.0,17.81755477106964
enso-org/enso,JavaScript,223241.0,1.175973438416832
jorvis/ergatis,JavaScript,139852.0,1.8788980531347725
tschiex/eugene,JavaScript,42606.0,1.812351863226689
materialsproject/fireworks,JavaScript,525705.0,35.914650059230944
fission/fission-workflows,JavaScript,245.0,0.04181229861831686
apache/flink,JavaScript,7038.0,0.006401364285533481
galaxyproject/galaxy,JavaScript,4737102.0,18.041592115464617
broadinstitute/gatk,JavaScript,13715.0,0.05256835006634574
ding-lab/GenomeVIP,JavaScript,63300.0,9.948778720615346
ESIPFed/Geoweaver,JavaScript,4058712.0,80.03595267388152
GiraffeTools/GiraffeTools,JavaScript,288235.0,80.68295058839337
apache/giraph,JavaScript,113085.0,1.7696676292369091
apple/turicreate,JavaScript,1982451.0,8.756719595664105
great-expectations/great_expectations,JavaScript,13242.0,0.07092307219338893
h2oai/h2o-3,JavaScript,148426.0,0.18959401377205215
apache/hadoop,JavaScript,1279932.0,1.1682936872497118
apache/hive,JavaScript,44139.0,0.06128415824017011
apache/incubator-hivemall,JavaScript,1132.0,0.026663928039428693
hyperflow-wms/hyperflow,JavaScript,334450.0,99.44486897777989
WIPACrepo/iceprod,JavaScript,77425.0,5.1249447293658505
RUBi-ZA/JMS,JavaScript,21267810.0,88.79884131257285
yeastrc/jobcenter,JavaScript,235818.0,15.390549435918722
alpha-unito/jupyter-workflow,JavaScript,80095.0,36.21717189986977
kestra-io/kestra,JavaScript,126892.0,4.204971656903051
kubeflow/kubeflow,JavaScript,215066.0,9.86101157602593
treeverse/lakeFS,JavaScript,392564.0,8.656718392692936
linkedpipes/etl,JavaScript,892145.0,19.429759550069452
apache/incubator-livy,JavaScript,14812.0,0.9872586841705346
StanfordBioinformatics/loom,JavaScript,21527.0,2.273814742245718
spotify/luigi,JavaScript,178327.0,7.429954222912376
apache/mahout,JavaScript,5649.0,0.07075369784826845
mara/mara-pipelines,JavaScript,34330.0,13.483207848774414
MarquezProject/marquez,JavaScript,13150.0,0.7412242431621359
martian-lang/martian,JavaScript,18390.0,1.0803094654847294
centerofci/mathesar,JavaScript,7427.0,0.22584854372238664
MD-Studio/MDStudio,JavaScript,2621.0,0.2864865987449679
alicevision/Meshroom,JavaScript,3428.0,0.19873316304583502
Netflix/metaflow,JavaScript,5747.0,0.20783186557578143
mlflow/mlflow,JavaScript,2263215.0,17.90445813464345
niaid/nephele2,JavaScript,23318.0,0.8836016448829316
Netflix/conductor,JavaScript,388715.0,8.241153080878698
nextflow-io/nextflow,JavaScript,15690.0,0.21787799332285188
BauerLab/ngsane,JavaScript,5389.0,0.16972768611621858
apache/nifi,JavaScript,4294776.0,6.687235881278696
node-red/node-red,JavaScript,2374057.0,99.73604611105976
noflo/noflo,JavaScript,559113.0,100.0
omegaml/omegaml,JavaScript,162.0,0.010561018238617733
apache/oodt,JavaScript,80997.0,1.1357549460454353
apache/oozie,JavaScript,143424.0,1.1940880055448364
openmole/openmole,JavaScript,18586.0,0.48575064364704496
orchest/orchest,JavaScript,8013.0,0.22504937436667125
pachyderm/pachyderm,JavaScript,123162.0,1.9817918190143047
pegasus-isi/pegasus,JavaScript,25592.0,0.1496479279884253
pentaho/pentaho-kettle,JavaScript,379174.0,0.8248133932950559
cas-bigdatalab/piflow,JavaScript,457.0,0.022063885812390344
pinterest/pinball,JavaScript,1026836.0,48.908014908133985
zhouanbo/pipelinedog-web,JavaScript,2964730.0,99.94828511555276
PrefectHQ/prefect,JavaScript,871.0,0.013623846079007044
prestodb/presto,JavaScript,286856.0,0.5231494202035369
quiltdata/quilt,JavaScript,657212.0,12.718461520002569
rabix/rabix,JavaScript,945.0,0.7046244239974946
substantic/rain,JavaScript,6543.0,0.9515111765843614
ray-project/ray,JavaScript,757.0,0.0022583719518914865
apache/samza,JavaScript,3373.0,0.031458122691528256
warelab/sciapps,JavaScript,276147.0,40.93510644132719
shiyonglu/SecDATAVIEW,JavaScript,857.0,0.06522060088188603
SeldonIO/seldon-core,JavaScript,97933.0,1.4100673681415743
SeqWare/seqware,JavaScript,385495.0,6.518608628483865
MG-RAST/Skyport2,JavaScript,3243.0,2.860595582527697
snakemake/snakemake,JavaScript,44119.0,0.8051057856702156
vatlab/sos,JavaScript,21954.0,0.8770969584863145
apache/spark,JavaScript,224181.0,0.30710326351174017
spring-cloud/spring-cloud-dataflow,JavaScript,310.0,0.004725747350265839
petehague/Stoa,JavaScript,60933.0,35.287883526182284
apache/storm,JavaScript,75293.0,0.45799489200017784
apache/streampipes,JavaScript,23301.0,0.22979065589004605
open-research/sumatra,JavaScript,4287.0,0.5746186633782806
uzh/sushi,JavaScript,38895.0,3.8642586624170914
swift-lang/swift-k,JavaScript,736447.0,9.051652829075534
apache/systemds,JavaScript,2181.0,0.009692593249990956
Texera/texera,JavaScript,6208.0,0.09087586149453024
apache/tez,JavaScript,926615.0,7.744912813051228
ugeneunipro/ugene,JavaScript,246213.0,0.7895696873584573
VoltDB/voltdb,JavaScript,2466655.0,4.570352952302318
VowpalWabbit/vowpal_wabbit,JavaScript,38348.0,0.46733613164674076
klugem/watchdog,JavaScript,1160.0,0.05888008056419299
openwdl/wdl,JavaScript,809274.0,18.64141997222931
whylabs/whylogs,JavaScript,68533.0,0.9238010085206231
candlecorp/wick,JavaScript,4360.0,0.24927974733553682
KnowledgeCaptureAndDiscovery/wings,JavaScript,727824.0,34.7484330778133
muccg/yabi,JavaScript,10611567.0,87.28572195895512
yawlfoundation/yawl,JavaScript,49451.0,0.5947425580508714
camunda/zeebe,JavaScript,3412.0,0.022029934497101857
StackStorm/st2,HTML,198.0,0.002828099136015714
markovmodel/adaptivemd,HTML,81.0,0.01335296163743577
apache/airavata,HTML,91922.0,0.1844440037218674
apache/airflow,HTML,176768.0,0.6077457743536152
alibaba/Alink,HTML,10614442.0,35.81515788634043
amundsen-io/amundsen,HTML,6660.0,0.11771351570326578
artefactual/archivematica,HTML,245996.0,5.207479077660017
argoproj/argo-workflows,HTML,472.0,0.010755795140385913
arvados/arvados,HTML,350720.0,3.5475580850428736
MG-RAST/AWE,HTML,4339.0,0.2811766520343348
facebook/Ax,HTML,2112.0,0.03119070977620518
azkaban/azkaban,HTML,8964.0,0.13006265322879376
big-data-processor/bd-processor,HTML,589989.0,73.24433773469661
pcingola/bds,HTML,32537.0,1.3788500330547693
apache/beam,HTML,198268.0,0.29137407356232775
ccwang002/biocloud-server-kai,HTML,32093.0,15.306068916179802
BioDepot/BioDepot-workflow-builder,HTML,58927.0,0.6796927950510585
maasha/BioDSL,HTML,2629.0,0.21739166386899278
bionode/bionode-watermill,HTML,4911.0,4.559930918578631
liyao001/BioQueue,HTML,244483.0,29.844480523443888
mmondelli/bioworkbench,HTML,38532289.0,99.82956920749824
ssadedin/bpipe,HTML,58780.0,3.423903482968439
yakneens/butler,HTML,619.0,0.17705747073832107
chipster/chipster,HTML,107930.0,1.8337650289982255
mesos/chronos,HTML,698.0,0.17180016047808686
ckan/ckan,HTML,415313.0,7.5361881763394685
Autodesk/cloud-compute-cannon,HTML,6771.0,0.658245223809209
genepi/cloudgene,HTML,5843.0,0.6550984553668631
ewels/clusterflow,HTML,13355.0,2.9688597622244552
mlcommons/ck,HTML,128866.0,2.744317774050048
Consonance/consonance,HTML,6514.0,0.7402222257575517
Mizzou-CBMI/COSMOS2,HTML,82877.0,21.101073932814273
AgnostiqHQ/covalent,HTML,2447.0,0.11782317471583043
MelbourneGenomics/cpipe,HTML,1359.0,0.244119311292539
broadinstitute/cromwell,HTML,11173.0,0.10877390594508343
Kitware/cumulus,HTML,2982.0,0.3406882542526051
caicloud/cyclone,HTML,1588.0,0.1251753874288597
cylc/cylc-flow,HTML,2887.0,0.05877289842609964
thieman/dagobah,HTML,148603.0,12.593848122613807
dagster-io/dagster,HTML,2313.0,0.011936168898492869
ICRAR/daliuge,HTML,48293.0,1.8465349127892414
datahub-project/datahub,HTML,3746.0,0.02263968993899069
shiyonglu/DATAVIEW,HTML,12058.0,1.2688811578829953
dbt-labs/dbt-core,HTML,1497953.0,26.766525497702347
dspinellis/dgsh,HTML,18582.0,2.595860481230233
treasure-data/digdag,HTML,2429.0,0.05630721998111193
apache/drill,HTML,1398.0,0.003856965722858694
ecmwf/ecflow,HTML,1139.0,0.008426091232448633
LANL-Bioinformatics/EDGE,HTML,214544.0,5.942102280689995
odpi/egeria,HTML,6701.0,0.009122194414723082
enso-org/enso,HTML,45685.0,0.24065627073016593
GenomiqueENS/eoulsan,HTML,449.0,0.014941848256712267
jorvis/ergatis,HTML,22357.0,0.3003641261757723
tschiex/eugene,HTML,122942.0,5.229642838304831
materialsproject/fireworks,HTML,17942.0,1.2257457154919995
apache/flink,HTML,194892.0,0.17726267239786747
fractalide/fractalide,HTML,918.0,0.14905331659866178
frictionlessdata/datapackage-pipelines,HTML,15588.0,6.293248928112914
galaxyproject/galaxy,HTML,30551.0,0.11635567077077072
broadinstitute/gatk,HTML,20805.0,0.07974367649510195
ding-lab/GenomeVIP,HTML,198387.0,31.1802269201693
ESIPFed/Geoweaver,HTML,142860.0,2.817134154626077
GiraffeTools/GiraffeTools,HTML,3900.0,1.0916908331560502
apache/giraph,HTML,13020.0,0.2037500334497463
apple/turicreate,HTML,20393.0,0.09007828325359772
great-expectations/great_expectations,HTML,8991.0,0.0481550628372421
h2oai/h2o-3,HTML,22494685.0,28.73389849277064
apache/hadoop,HTML,220056.0,0.2008622611524851
apache/hive,HTML,24102.0,0.03346407444447269
WIPACrepo/iceprod,HTML,39591.0,2.6206223671982354
RUBi-ZA/JMS,HTML,1974397.0,8.243639843078336
kestra-io/kestra,HTML,1430.0,0.047387616787278646
knime/knime-core,HTML,181891.0,1.0356710384320156
kubeflow/kubeflow,HTML,80468.0,3.6895459045114265
treeverse/lakeFS,HTML,816.0,0.017994218034352197
linkedpipes/etl,HTML,321316.0,6.9978452152846415
apache/incubator-livy,HTML,8623.0,0.5747455869296868
StanfordBioinformatics/loom,HTML,37586.0,3.970065541043692
pepkit/looper,HTML,83831.0,19.364846166462232
spotify/luigi,HTML,43634.0,1.8180007657985533
apache/mahout,HTML,23590.0,0.2954646366154457
MarquezProject/marquez,HTML,23251.0,1.3105859222633325
martian-lang/martian,HTML,17387.0,1.0213888350398581
centerofci/mathesar,HTML,13781.0,0.41906810031482566
MD-Studio/MDStudio,HTML,48489.0,5.300056728937332
Netflix/metaflow,HTML,24975.0,0.9031844166965619
TorkamaniLab/metapipe,HTML,3244.0,2.855181397313806
mlflow/mlflow,HTML,16445.0,0.1300975886180551
niaid/nephele2,HTML,1760053.0,66.69464473287326
projectnessie/nessie,HTML,11970.0,0.15351702108749304
Netflix/conductor,HTML,2524.0,0.053511365334854157
nextflow-io/nextflow,HTML,280100.0,3.889587376018534
ngless-toolkit/ngless,HTML,11601.0,1.5278103360629613
BauerLab/ngsane,HTML,2380412.0,74.97157557307109
morgantaschuk/niassa-docs,HTML,12914.0,47.136547797204074
apache/nifi,HTML,1252833.0,1.9507396406355146
nipy/nipype,HTML,9822.0,0.149455086935629
node-red/node-red,HTML,5974.0,0.25097255013989594
NLeSC/noodles,HTML,77.0,0.014915658729728264
apache/oodt,HTML,127914.0,1.7936338156778129
apache/oozie,HTML,11359.0,0.0945702647742623
openmole/openmole,HTML,55291.0,1.4450467469002883
orchest/orchest,HTML,1099.0,0.030866000552723285
pachyderm/pachyderm,HTML,6217.0,0.10003734706169057
Parsl/parsl,HTML,12624.0,1.0965281819208352
pegasus-isi/pegasus,HTML,95902.0,0.5607821033895735
pentaho/pentaho-kettle,HTML,26665.0,0.05800410664289394
pinterest/pinball,HTML,63554.0,3.0270656458008363
zhouanbo/pipelinedog-web,HTML,1534.0,0.05171488444723733
apache/predictionio,HTML,13234.0,0.995099694191442
PrefectHQ/prefect,HTML,1460.0,0.022836756917738562
prestodb/presto,HTML,29601.0,0.053984389336269395
PacificBiosciences/pypeFLOW,HTML,1176564.0,83.81237591777217
baffelli/pyperator,HTML,130.0,0.14083133822270852
quiltdata/quilt,HTML,6011.0,0.11632573993891689
substantic/rain,HTML,1595.0,0.2319517540351607
ray-project/ray,HTML,1831.0,0.005462455804376898
faust-streaming/faust,HTML,9468.0,0.4320328542094456
apache/samza,HTML,3182.0,0.029676770354118854
warelab/sciapps,HTML,5841.0,0.8658502780178388
shiyonglu/SecDATAVIEW,HTML,708859.0,53.94656933551091
SeldonIO/seldon-core,HTML,2840903.0,40.90413462628024
SeqWare/seqware,HTML,94176.0,1.5924888421279044
MG-RAST/Skyport2,HTML,6866.0,6.056382753510691
snakemake/snakemake,HTML,3647966.0,66.56992525959868
apache/spark,HTML,42173.0,0.05777236220768316
InformaticsMatters/squonk,HTML,1420.0,0.04527343721355385
ratt-ru/Stimela,HTML,17066.0,5.283166060936272
petehague/Stoa,HTML,4690.0,2.7161008605812107
apache/storm,HTML,699754.0,4.256488088623012
apache/streampipes,HTML,937706.0,9.2475034020871
brexhq/substation,HTML,15112.0,2.1505498759079216
open-research/sumatra,HTML,104980.0,14.07125432270863
uzh/sushi,HTML,169627.0,16.85261869468631
swift-lang/swift-k,HTML,86466.0,1.0627515809268624
apache/systemds,HTML,28227.0,0.1254437550057289
